ID,Source_IP,Destination_IP,Protocol,Timestamp,Traffic_Type,Source_Port,Destination_Port,Data_Volume,Packet_Size,HTTP_Status_Code,Firewall_Rule,VPN_Status,MFA_Status,Credential_Used,Data_Classification,Encryption_Algorithm
1300,69.188.36.107,141.41.116.30,TCP,2010-07-03 03:36:00,Outbound,2777,29074,956,885,200,Deny,False,Failed,+k_C7AtjDM7x,Internal,SHA-256
1301,28.206.245.90,171.73.103.27,UDP,2021-08-30 10:34:28,Outbound,25410,37646,895,408,200,Quarantine,True,Used,@5yBaZ@m5RcU,Internal,
1302,45.24.172.203,4.133.181.140,ICMP,2021-09-14 09:56:02,Outbound,31291,58746,272,256,200,Allow,True,Bypassed,#5Fm(WYeNDWf,Confidential,
1303,183.5.156.74,182.6.23.232,TCP,2021-09-26 19:50:24,Inbound,60744,50844,157,1045,200,Deny,False,Failed,&YLdaP^(4Qwn,Internal,AES
1304,206.40.136.170,132.76.207.35,UDP,2012-02-16 16:23:09,Outbound,59202,54446,373,931,200,Allow,False,Bypassed,s^B1KY)s$!@N,Internal,RSA
1305,117.116.137.233,48.85.230.199,TCP,2021-07-01 14:17:50,Outbound,60708,21603,697,1005,200,Allow,True,Bypassed,!EmhSPfY^R7F,Highly Confidential,RSA
1306,152.86.23.138,7.124.245.176,ICMP,2015-11-18 10:10:26,Inbound,40163,5131,96,261,200,Allow,True,Used,C)6AH_zw9)jU,Internal,
1307,188.95.176.166,178.186.198.167,ICMP,2022-04-20 01:31:41,Outbound,35021,11113,967,1381,500,Allow,True,Bypassed,n5T#olkom6%G,Confidential,SHA-256
1308,111.0.220.120,178.88.66.76,UDP,2021-03-03 15:46:16,Outbound,20167,31506,285,344,200,Deny,False,Failed,%J%!%XFuPJ1B,Public,SHA-256
1309,116.136.86.177,139.79.188.47,TCP,2021-09-17 20:26:52,Outbound,26463,34504,457,1399,200,Deny,False,Bypassed,JtuFB9IP+0JO,Internal,SHA-256
1310,165.210.140.227,160.49.205.207,UDP,2018-07-29 15:11:14,Outbound,51203,62597,604,835,200,Quarantine,True,Used,lDZ9Yv5q)f+e,Internal,RSA
1311,75.129.184.34,155.242.105.43,ICMP,2023-03-10 23:10:56,Inbound,14377,33731,424,1047,404,Quarantine,False,Failed,UBm6HL3lB@6G,Internal,AES
1312,85.137.254.220,60.112.252.253,UDP,2013-03-27 22:39:53,Inbound,56711,48154,135,850,200,Deny,False,Failed,^0F^L3Ju2Zl5,Confidential,SHA-256
1313,60.112.71.208,5.66.189.121,TCP,2023-01-13 00:09:47,Outbound,10915,5753,702,1084,200,Deny,False,Bypassed,&y#KOYIz8bH6,Public,SHA-256
1314,219.146.155.21,124.43.73.140,UDP,2023-01-08 07:13:44,Outbound,4278,35614,90,1321,200,Allow,True,Used,*((Zi_7Sa2gu,Highly Confidential,
1315,91.146.176.140,83.171.177.161,TCP,2013-11-19 15:37:20,Outbound,3856,2501,373,349,200,Allow,False,Failed,L$5_CoXNmf0^,Highly Confidential,SHA-256
1316,142.213.101.166,166.152.117.247,ICMP,2021-08-10 07:50:19,Inbound,3956,20455,965,52,200,Deny,False,Used,%K2GuR_bN^)q,Internal,AES
1317,55.4.30.3,206.177.226.171,TCP,2014-04-16 15:53:24,Inbound,19598,16111,85,1288,200,Deny,True,Used,7$5fbyBw+%f3,Internal,
1318,48.126.147.141,161.203.11.130,UDP,2020-07-18 02:27:14,Outbound,22379,21743,347,346,200,Allow,True,Bypassed,ooI1tHA*I^nx,Internal,
1319,214.72.181.151,29.205.12.235,ICMP,2015-10-09 10:46:29,Inbound,21943,30302,980,195,200,Allow,True,Bypassed,5!e8LGpGVl_1,Public,
1320,206.13.228.103,32.176.182.2,TCP,2021-04-26 10:59:23,Outbound,39145,19452,193,337,200,Quarantine,True,Used,^f84Q1f%a+ZA,Internal,SHA-256
1321,192.168.100.247,49.187.3.69,UDP,2017-12-29 16:03:25,Outbound,36700,33058,34,687,200,Quarantine,True,Used,%5u0CJwI&BPi,Confidential,
1322,77.121.167.160,45.182.89.100,ICMP,2019-04-04 13:08:34,Outbound,8856,26583,790,579,200,Deny,True,Bypassed,&@3GH_9zKE6%,Internal,AES
1323,66.125.185.218,119.239.211.116,ICMP,2013-01-09 20:08:42,Outbound,25972,34681,112,969,200,Deny,False,Used,dgDVfV6(^8Y$,Confidential,AES
1324,204.40.198.79,36.196.171.230,ICMP,2020-07-08 13:04:54,Inbound,33013,38592,217,809,200,Deny,True,Bypassed,)3Y(8D_cbucW,Confidential,SHA-256
1325,29.124.235.156,45.22.4.96,UDP,2011-10-07 21:28:30,Inbound,57997,810,481,1141,200,Deny,False,Used,^(i1$YogX8Hu,Internal,
1326,28.113.100.96,145.10.141.141,ICMP,2023-07-16 04:46:25,Inbound,39661,18242,865,1210,200,Quarantine,True,Bypassed,7kg3Wuc^&b%b,Highly Confidential,AES
1327,54.96.97.113,12.53.246.121,ICMP,2016-07-24 16:29:34,Outbound,9814,45722,395,1077,200,Allow,True,Bypassed,!s5I)Wat!^7s,Confidential,
1328,169.235.123.61,150.101.17.109,TCP,2019-11-23 18:41:29,Inbound,24230,56710,836,286,500,Deny,False,Used,C_XMGe5SOl3H,Highly Confidential,SHA-256
1329,73.22.105.14,22.140.95.65,ICMP,2023-09-28 21:16:26,Inbound,48919,7406,502,1057,200,Deny,False,Failed,%ofCOeIuZ1pK,Highly Confidential,RSA
1330,80.134.243.139,172.196.22.82,TCP,2019-05-21 22:35:09,Inbound,46704,24902,914,560,200,Quarantine,True,Used,TpZvKBTw0#0q,Highly Confidential,
1331,214.195.240.117,101.39.223.170,ICMP,2012-10-13 01:11:40,Inbound,34814,52288,756,1017,200,Allow,False,Failed,G$HWx8YsXQ1b,Internal,
1332,197.208.80.124,113.49.250.25,ICMP,2022-05-15 18:22:31,Inbound,20054,48891,378,290,200,Quarantine,True,Used,m9YZ8UAi$v#8,Internal,RSA
1333,126.151.178.96,134.232.195.232,ICMP,2015-08-22 15:07:46,Outbound,52205,55380,577,201,200,Allow,True,Used,29wY9@lc*nQk,Confidential,RSA
1334,81.169.100.250,217.6.153.140,UDP,2016-04-21 02:08:11,Inbound,49066,51592,193,819,200,Deny,False,Bypassed,#LwJZ*sy3hYz,Confidential,
1335,55.122.205.222,112.197.60.135,TCP,2022-04-27 06:43:51,Outbound,18458,52552,109,163,200,Allow,True,Failed,O&vFZgqFVn1B,Internal,
1336,125.241.171.85,207.99.42.78,ICMP,2012-09-13 09:29:07,Inbound,25253,29380,995,697,200,Deny,True,Used,#o50WdXliXuA,Public,SHA-256
1337,38.218.182.160,174.43.122.207,UDP,2022-12-06 04:36:08,Outbound,60569,21191,291,892,500,Allow,True,Used,L^1RBqrmd09e,Internal,SHA-256
1338,182.218.61.153,59.39.248.246,UDP,2016-08-01 11:46:27,Outbound,60862,4068,941,1318,404,Deny,False,Bypassed,54T13ZabK&Fc,Public,AES
1339,33.167.96.144,181.184.239.29,TCP,2018-01-09 17:51:27,Inbound,20099,41492,110,1038,200,Allow,False,Bypassed,a0#(zenC^lDl,Public,SHA-256
1340,204.234.225.114,67.14.109.50,UDP,2013-06-01 10:14:32,Outbound,46679,49743,901,694,200,Deny,True,Bypassed,4Y4D+!r(mfE%,Confidential,
1341,157.231.30.60,120.104.211.26,ICMP,2014-08-14 17:54:06,Outbound,34039,7400,298,265,200,Allow,True,Bypassed,_0pnot^Q#*7J,Confidential,
1342,157.136.238.240,31.213.81.202,TCP,2019-01-29 13:59:28,Outbound,47019,20135,447,1306,500,Quarantine,False,Failed,k7O6Trh(#7B0,Confidential,SHA-256
1343,196.54.71.241,207.186.88.7,ICMP,2012-05-20 22:44:59,Inbound,60586,63352,321,431,200,Quarantine,True,Bypassed,)*Xf_zB0R9KB,Public,AES
1344,175.219.193.66,49.85.103.109,TCP,2018-12-05 07:35:56,Inbound,58787,47614,898,555,200,Deny,False,Used,E^8K^@t%e(Zz,Internal,RSA
1345,18.13.245.170,149.107.10.16,ICMP,2019-12-05 18:40:58,Inbound,43741,65068,650,1393,200,Quarantine,False,Bypassed,xzVerQl*%P$2,Highly Confidential,
1346,167.106.37.210,99.31.131.205,TCP,2015-08-31 16:17:56,Outbound,57022,4787,20,1448,200,Quarantine,False,Used,*GomuWPD(4WB,Confidential,
1347,104.163.102.176,219.30.254.130,ICMP,2013-03-14 08:49:56,Outbound,46854,12143,225,1177,200,Quarantine,True,Bypassed,&YYPCO*e82IH,Internal,
1348,172.190.135.109,182.13.43.32,ICMP,2016-02-25 19:48:31,Outbound,38957,15419,73,205,200,Quarantine,True,Bypassed,!LmJPm)%1XIa,Public,RSA
1349,97.57.159.101,212.227.146.102,ICMP,2015-06-10 03:17:22,Outbound,13988,51265,355,974,200,Deny,False,Used,Sp_#JPoo$Y7A,Public,RSA
1350,35.228.146.127,62.52.147.50,TCP,2010-03-14 22:03:52,Inbound,47422,2266,761,710,200,Deny,False,Used,0@2JeP(oUH30,Highly Confidential,RSA
1351,217.230.238.116,1.185.196.208,ICMP,2013-06-09 20:34:34,Inbound,62810,55936,344,102,200,Deny,True,Failed,N7&MQkVx@Bmz,Internal,RSA
1352,181.103.46.138,179.190.93.152,TCP,2018-07-31 01:10:39,Outbound,5161,58121,812,1117,200,Quarantine,True,Failed,&L)LVrqg1mgo,Confidential,
1353,29.83.46.141,220.129.12.85,TCP,2018-08-12 10:39:41,Inbound,7915,58830,17,1135,200,Allow,True,Used,(j40Tw9EsS3Z,Highly Confidential,SHA-256
1354,169.99.129.161,155.73.54.169,TCP,2012-07-26 00:04:09,Inbound,20983,4968,724,557,200,Allow,False,Used,v*@QEpgMUh3@,Internal,SHA-256
1355,174.51.26.51,52.48.196.172,TCP,2022-04-11 06:36:18,Outbound,44559,32479,262,476,200,Deny,False,Used,&uUhHi0CMLJ3,Public,AES
1356,173.227.98.21,6.182.160.142,UDP,2020-11-16 19:14:01,Outbound,38459,19888,137,136,200,Allow,True,Bypassed,r_58cO%hi)FY,Internal,SHA-256
1357,76.27.48.129,110.238.148.150,UDP,2012-07-05 08:07:17,Outbound,44034,5011,132,476,200,Allow,True,Bypassed,8stP3L@^+4kX,Highly Confidential,RSA
1358,89.198.47.164,66.172.141.35,TCP,2020-10-08 07:23:02,Inbound,33702,63036,998,1225,200,Deny,True,Used,_Y2Ig@jh8Gk1,Public,SHA-256
1359,122.137.49.91,38.103.59.143,TCP,2023-07-12 11:12:15,Inbound,30387,5319,691,1194,200,Allow,False,Used,B#QQuTScqo7_,Confidential,
1360,193.81.198.151,5.13.52.191,ICMP,2011-01-09 04:47:18,Outbound,48143,22058,774,488,200,Deny,False,Used,^qO^SHVIh0g_,Highly Confidential,
1361,174.71.238.234,99.124.16.204,UDP,2019-10-27 19:11:24,Outbound,7947,45095,455,791,200,Quarantine,True,Failed,g@3whQOtS+5&,Public,AES
1362,77.57.0.106,203.244.63.128,UDP,2019-04-18 13:47:54,Outbound,31827,5385,118,72,500,Quarantine,False,Failed,_(pbc5iqWBc1,Public,RSA
1363,84.221.41.82,108.27.169.174,ICMP,2021-04-16 15:43:08,Outbound,44098,58468,263,1270,200,Quarantine,True,Used,+_3j_NWj0+vJ,Public,SHA-256
1364,99.0.86.178,69.61.209.191,TCP,2012-10-06 17:26:39,Inbound,7134,33532,437,630,200,Allow,True,Failed,*XtlYM2Cu6TX,Confidential,
1365,57.217.122.158,187.6.230.186,ICMP,2010-09-03 23:45:23,Inbound,24230,58216,391,1438,200,Allow,False,Used,S$+Qv6WkQ$yI,Highly Confidential,RSA
1366,189.17.29.236,129.215.130.211,TCP,2011-01-21 00:23:41,Inbound,49324,26347,666,1234,200,Allow,False,Used,6)1uK^Pjh@co,Internal,AES
1367,210.227.99.241,210.75.100.13,UDP,2013-06-09 09:08:14,Inbound,64156,44920,321,1408,200,Quarantine,False,Failed,k#C*Jdsc)570,Internal,
1368,113.27.130.78,164.69.31.137,ICMP,2019-03-30 19:41:49,Outbound,64429,2058,188,432,200,Deny,False,Bypassed,%&D9tgDdTt6M,Internal,SHA-256
1369,219.107.49.125,153.249.30.54,UDP,2018-07-27 15:38:28,Outbound,60797,8619,367,410,200,Quarantine,False,Failed,CQ9nQHslR#Tj,Highly Confidential,
1370,38.177.129.232,1.44.174.110,ICMP,2019-09-03 17:59:36,Inbound,26594,19507,560,929,200,Quarantine,False,Failed,p74muN)b^R9n,Confidential,RSA
1371,220.237.114.91,194.78.86.180,UDP,2022-08-13 20:29:04,Outbound,48939,12984,618,931,200,Deny,True,Bypassed,*oR9iwXD8bRs,Internal,RSA
1372,38.45.239.212,132.172.84.153,UDP,2010-11-19 14:35:13,Inbound,15285,8631,381,160,200,Allow,False,Used,LkzD4WXaB^qB,Confidential,SHA-256
1373,105.102.147.122,142.58.175.7,UDP,2015-01-29 08:48:42,Inbound,12381,29402,743,435,200,Deny,False,Bypassed,Fz3$DMz4*&54,Internal,
1374,166.98.101.63,47.79.142.98,TCP,2022-12-24 03:02:22,Outbound,27805,60171,836,594,200,Quarantine,False,Used,NbVe0vkr@0UB,Confidential,
1375,24.62.60.90,83.185.157.12,ICMP,2021-11-28 07:18:53,Inbound,3505,31250,794,1370,200,Quarantine,False,Bypassed,SdI@dPbj#)Y2,Confidential,RSA
1376,133.132.98.123,49.180.253.99,TCP,2016-02-20 01:54:30,Inbound,47911,28867,533,482,200,Quarantine,True,Used,h$9(TbTv22qe,Confidential,AES
1377,12.247.241.196,60.24.76.87,UDP,2022-04-21 15:56:28,Inbound,24695,59154,366,1015,200,Allow,False,Used,9K2hDyB4@5z3,Public,RSA
1378,6.156.126.175,21.7.146.83,UDP,2022-03-30 12:02:14,Inbound,59291,62031,282,215,200,Quarantine,False,Used,^Q(#6DgZL+oh,Internal,
1379,161.175.172.7,7.124.205.237,TCP,2010-07-25 22:55:55,Outbound,23776,11796,252,1261,500,Quarantine,False,Bypassed,6+Wa8xQhu&9),Highly Confidential,AES
1380,73.202.175.193,152.98.65.241,ICMP,2020-09-17 10:52:57,Inbound,53083,28440,885,46,200,Deny,True,Failed,*O+8N$zIh_)R,Confidential,AES
1381,74.65.123.183,144.134.225.95,UDP,2017-09-21 07:06:16,Inbound,20924,21972,45,647,200,Deny,True,Used,1DX^Dy%x43zU,Highly Confidential,
1382,74.58.219.119,103.40.111.241,UDP,2015-06-01 13:44:15,Outbound,60878,3014,699,1450,200,Deny,True,Used,k9@R3GrgJM8Y,Highly Confidential,
1383,194.127.79.172,218.23.55.6,ICMP,2017-02-22 04:23:04,Outbound,35948,20622,458,594,200,Allow,True,Failed,a+*+YP4y8P8I,Highly Confidential,
1384,74.210.224.88,3.32.25.225,TCP,2017-10-20 15:24:14,Outbound,38706,13944,900,264,200,Deny,False,Bypassed,(4%8!FJtSyjZ,Internal,SHA-256
1385,195.226.87.157,133.227.18.12,UDP,2015-11-20 04:18:21,Inbound,50625,3289,854,491,200,Quarantine,True,Failed,dqnD8rO64*Zq,Internal,SHA-256
1386,22.150.198.77,112.179.240.186,ICMP,2017-06-25 14:59:14,Outbound,52644,38469,118,792,200,Quarantine,False,Used,_01uOg#33DOS,Confidential,
1387,95.9.121.53,169.195.146.255,ICMP,2013-01-22 10:13:09,Outbound,23199,42877,194,296,200,Deny,False,Bypassed,7@phG1D@hva9,Confidential,
1388,115.81.189.195,4.183.248.87,TCP,2010-06-10 10:43:37,Outbound,49078,38749,82,1392,200,Deny,False,Used,#_I9cyThalOu,Highly Confidential,
1389,2.69.221.165,46.127.79.153,UDP,2018-08-18 08:20:51,Inbound,35333,9781,298,1144,200,Deny,True,Failed,+_trScaH63nQ,Internal,
1390,70.136.26.153,62.37.55.27,ICMP,2011-10-30 10:17:06,Inbound,38788,56985,600,1113,200,Allow,True,Failed,I^LDmdMbx1t(,Public,AES
1391,94.207.59.11,98.151.111.24,UDP,2020-11-23 02:45:03,Outbound,8263,48110,974,991,200,Deny,False,Used,@LNC6DXA7ayv,Confidential,SHA-256
1392,66.171.66.112,11.63.176.206,UDP,2018-07-23 08:04:51,Outbound,32524,63745,404,135,200,Allow,True,Bypassed,l5)azVUnL^7C,Confidential,RSA
1393,1.169.191.201,48.71.109.203,UDP,2011-06-19 17:24:24,Outbound,49546,18080,146,381,200,Allow,False,Bypassed,z+I&yygvNC@9,Public,
1394,209.244.20.50,123.40.107.107,ICMP,2013-09-13 17:46:43,Inbound,17129,10632,820,219,200,Allow,True,Used,q8X!Dshpg_OJ,Internal,RSA
1395,139.4.115.252,59.170.75.134,TCP,2012-11-10 10:19:54,Outbound,24320,10059,584,844,200,Allow,False,Used,&$3#EPj(HZn),Highly Confidential,
1396,199.213.229.127,82.37.179.254,ICMP,2021-03-27 10:59:51,Outbound,64815,57460,254,1385,500,Quarantine,False,Bypassed,xL_)t6Gf)r&n,Highly Confidential,SHA-256
1397,64.180.103.15,172.222.200.154,ICMP,2011-10-06 09:49:05,Outbound,28608,46117,972,384,200,Deny,False,Used,+_1Uths7!np),Highly Confidential,SHA-256
1398,4.185.213.39,132.161.52.3,UDP,2011-03-04 21:00:26,Inbound,55856,592,193,1145,500,Deny,True,Used,X7Pf3%fw$VMT,Internal,AES
1399,44.132.95.237,15.10.187.30,TCP,2010-03-07 03:48:28,Outbound,23082,27855,418,484,200,Allow,True,Bypassed,oQq&Wvsh#0KU,Confidential,AES
1400,144.227.8.68,53.33.191.18,UDP,2018-06-29 03:05:06,Outbound,21560,61893,876,1259,200,Deny,True,Bypassed,s&ICOXw(aXS9,Confidential,RSA
1401,219.105.218.157,45.158.58.73,ICMP,2018-11-01 15:37:29,Outbound,2625,9157,272,592,200,Allow,True,Used,xzTYXt&CR6$),Public,
1402,147.0.199.227,192.95.117.144,UDP,2018-10-06 01:06:08,Outbound,5275,28677,131,948,200,Allow,False,Failed,1r7Fdjo1p!_N,Confidential,AES
1403,193.249.174.44,161.60.245.54,TCP,2015-09-23 05:35:36,Outbound,4882,61194,658,241,200,Deny,True,Bypassed,H5kZEo6G!zu!,Internal,AES
1404,55.218.52.86,122.244.225.110,TCP,2011-02-26 08:55:26,Inbound,10725,64645,453,749,200,Quarantine,False,Failed,Nl@uRHfGb*R7,Highly Confidential,AES
1405,59.75.227.216,120.229.23.29,TCP,2015-10-27 08:02:11,Outbound,17485,57446,221,843,200,Deny,True,Used,lpY*ReY57sRA,Highly Confidential,AES
1406,131.115.246.204,38.91.238.54,ICMP,2018-10-17 20:47:13,Outbound,61431,35742,328,1409,200,Allow,True,Used,g@RP5xmeou54,Confidential,RSA
1407,26.201.145.144,136.222.55.94,UDP,2020-01-19 18:20:02,Outbound,8927,31421,170,1172,200,Deny,True,Used,)6#C*gqLYAVN,Confidential,SHA-256
1408,104.51.156.2,8.213.113.187,TCP,2015-07-29 07:22:18,Outbound,8959,30510,321,1053,200,Allow,False,Used,&4RiD+obGW5D,Highly Confidential,
1409,162.18.208.122,103.78.88.116,ICMP,2010-01-28 20:27:47,Outbound,49308,17829,529,564,200,Allow,True,Bypassed,1d2seDMje$tF,Internal,RSA
1410,80.201.209.200,135.210.185.246,UDP,2018-06-12 05:05:24,Inbound,19684,9433,959,919,200,Allow,True,Bypassed,cD7KG37qM6__,Highly Confidential,AES
1411,114.191.246.205,24.142.127.253,TCP,2019-09-11 09:13:17,Outbound,3182,5699,734,1419,200,Deny,False,Used,(jhYY4CbK8$4,Confidential,AES
1412,89.152.10.191,148.6.37.16,ICMP,2010-08-02 01:58:08,Inbound,21386,19887,409,922,500,Deny,False,Bypassed,)73Ip6zdxRXa,Internal,
1413,151.197.198.25,171.231.112.13,UDP,2023-03-27 11:40:18,Inbound,25731,24925,580,339,200,Allow,False,Failed,A_U3Wh3ve*N*,Internal,
1414,82.223.245.33,27.178.148.109,UDP,2016-12-14 06:56:45,Inbound,4036,23163,103,650,200,Quarantine,False,Used,gDS%o@Tv(6Py,Public,
1415,101.162.69.36,10.22.191.70,ICMP,2023-03-19 08:26:21,Outbound,6488,34088,981,914,200,Deny,False,Used,H$kesXBkJb5z,Internal,SHA-256
1416,223.120.223.147,218.225.243.30,TCP,2013-01-21 05:27:51,Inbound,33396,63279,506,1273,500,Allow,True,Used,^TPea&Qvae4$,Internal,RSA
1417,196.252.111.152,47.106.217.103,TCP,2013-04-27 17:06:44,Inbound,54349,54131,405,1344,200,Allow,True,Failed,C&1Vy!Gj&$Mk,Public,RSA
1418,73.87.66.241,120.40.53.134,TCP,2022-09-16 18:04:11,Inbound,44480,50678,468,1035,200,Deny,True,Used,Izo*Py*Ty)1U,Public,AES
1419,37.210.222.185,208.212.177.34,UDP,2010-11-30 11:03:12,Outbound,20976,28532,634,276,200,Quarantine,True,Bypassed,(@1$s8%fH(7G,Highly Confidential,AES
1420,10.254.209.40,80.80.208.170,TCP,2020-01-11 16:34:24,Inbound,25956,43652,698,65,200,Quarantine,True,Used,p0l8SRgz4(w$,Confidential,AES
1421,2.254.120.186,112.149.105.94,UDP,2022-03-25 02:26:26,Outbound,37986,22697,743,634,200,Quarantine,True,Used,9Qc6z4Cv+(1A,Highly Confidential,
1422,193.240.250.25,222.253.103.191,TCP,2018-10-27 23:13:35,Outbound,13397,33240,407,565,200,Deny,False,Used,$VwI#zJ_$32W,Public,RSA
1423,218.9.211.223,42.235.241.145,UDP,2019-09-29 16:33:31,Inbound,4998,43565,351,96,200,Deny,True,Bypassed,&BX$xv@z^5e$,Confidential,SHA-256
1424,100.249.238.152,81.220.135.40,ICMP,2013-03-26 23:29:24,Inbound,2576,42626,461,844,200,Deny,True,Failed,$4OVUx1lvkp_,Internal,SHA-256
1425,55.141.141.179,117.244.134.188,ICMP,2021-03-07 00:08:08,Inbound,9572,714,370,261,200,Allow,True,Used,*wCcwYpg%#)7,Confidential,AES
1426,112.219.90.77,43.240.141.253,ICMP,2012-06-16 22:18:44,Outbound,57113,62323,487,199,200,Deny,True,Bypassed,K@KXIZut0r6y,Highly Confidential,SHA-256
1427,48.251.94.158,135.53.134.117,UDP,2020-03-11 03:07:55,Inbound,62630,16152,556,1386,200,Quarantine,True,Used,Fz0(3)Hac*9J,Public,SHA-256
1428,5.98.249.61,167.207.204.229,UDP,2018-10-02 07:21:28,Inbound,38264,10046,810,233,200,Deny,False,Used,!#2f9mYc^OCC,Highly Confidential,
1429,156.217.158.242,174.19.203.234,ICMP,2015-03-30 07:10:40,Inbound,22165,56495,195,344,200,Deny,True,Bypassed,*4GJPgQgRhON,Confidential,
1430,53.42.185.132,186.205.232.247,TCP,2014-03-02 05:49:15,Outbound,44669,27767,201,1281,200,Deny,False,Failed,XGm^9VpWa*Cp,Confidential,SHA-256
1431,190.72.107.149,208.187.139.136,TCP,2021-08-26 03:56:19,Outbound,64810,64267,888,502,200,Deny,True,Failed,Q)3^(TJxLjGD,Internal,AES
1432,213.146.148.166,46.209.23.242,ICMP,2019-05-31 04:52:32,Outbound,12627,63721,895,891,200,Allow,False,Used,H(1pL_dvPIG),Internal,RSA
1433,57.254.90.148,164.45.207.165,TCP,2014-04-26 13:50:37,Inbound,31641,22252,272,1219,200,Quarantine,False,Failed,W))u0H3w9i2I,Confidential,RSA
1434,52.112.155.10,64.53.34.71,UDP,2016-08-29 22:31:46,Outbound,43077,40007,178,555,200,Deny,True,Bypassed,JZQ%Dheg!&2T,Highly Confidential,RSA
1435,19.126.42.219,119.183.5.135,UDP,2019-05-19 13:37:43,Inbound,53252,34671,226,609,200,Quarantine,True,Bypassed,iC)X6Mr@7QkA,Internal,AES
1436,168.76.84.1,91.171.127.249,ICMP,2016-02-14 04:11:33,Outbound,62612,11010,316,461,200,Quarantine,True,Failed,4mNaaO4H*ZzE,Highly Confidential,AES
1437,159.178.250.135,166.68.176.16,ICMP,2021-10-16 21:55:52,Inbound,26305,22163,10,909,200,Deny,False,Used,TTV5Lui_#997,Confidential,AES
1438,28.71.114.168,176.213.59.205,ICMP,2020-02-26 03:00:21,Outbound,52745,65211,986,1087,500,Quarantine,True,Used,uI8iysWi)5LS,Internal,AES
1439,29.156.104.35,100.27.160.92,TCP,2012-04-03 04:39:08,Inbound,62066,4041,663,178,200,Deny,False,Used,5%cgm5Pq)BeK,Confidential,
1440,196.242.224.225,152.12.114.76,ICMP,2018-10-17 10:52:20,Outbound,46737,28628,219,1043,200,Quarantine,True,Bypassed,1he^xMIw$EUj,Internal,AES
1441,206.253.140.207,51.218.47.86,ICMP,2021-10-27 14:28:40,Outbound,48849,44083,549,251,200,Deny,True,Bypassed,#nG4jmGB9qz#,Public,RSA
1442,213.132.172.103,24.93.248.149,UDP,2020-03-11 04:10:56,Inbound,60449,31862,335,207,200,Allow,True,Used,9Mvgvz4u$0Mx,Confidential,RSA
1443,52.51.6.139,33.4.64.27,UDP,2019-04-27 05:01:53,Inbound,22103,26561,383,532,200,Deny,True,Failed,ajie$pdc#3xJ,Highly Confidential,SHA-256
1444,203.126.204.223,3.222.50.205,ICMP,2022-01-02 21:20:09,Outbound,28503,30014,813,1253,200,Allow,True,Bypassed,h90NI_kp^6@5,Highly Confidential,SHA-256
1445,166.78.228.112,78.143.249.150,ICMP,2019-10-06 11:54:22,Inbound,10343,3947,840,498,200,Deny,False,Used,@FYa9hYkBh0C,Highly Confidential,AES
1446,220.131.39.163,37.198.191.147,TCP,2013-02-04 03:57:58,Inbound,45307,61708,623,1027,200,Allow,False,Used,PF4@dNfR+2W*,Confidential,
1447,143.230.228.249,195.102.52.229,TCP,2022-01-10 10:00:19,Outbound,35468,32508,194,959,200,Allow,False,Failed,mn6t4$Sew&!p,Internal,RSA
1448,152.174.208.195,134.229.71.196,UDP,2021-12-15 23:01:02,Outbound,19463,5691,542,1371,200,Deny,False,Used,%a+OwDvB93*S,Internal,AES
1449,102.125.45.150,71.238.223.166,UDP,2019-04-25 06:02:44,Outbound,16763,55923,427,740,200,Deny,False,Failed,^@8E*7_zQ%oF,Confidential,SHA-256
1450,205.116.99.49,191.247.188.133,TCP,2011-03-27 14:08:25,Outbound,25368,13463,241,140,200,Quarantine,True,Used,ax40c5Ug^LZA,Internal,RSA
1451,174.46.230.171,166.183.165.114,TCP,2015-11-12 06:22:44,Outbound,10108,52448,815,905,200,Deny,False,Bypassed,0L)%6Tj^%NWC,Public,SHA-256
1452,177.96.229.212,83.241.205.238,ICMP,2018-07-08 07:41:11,Outbound,17358,3574,179,1234,200,Deny,False,Failed,vjf!i0N#B8W!,Internal,SHA-256
1453,49.162.181.10,23.187.235.27,ICMP,2014-06-18 17:54:06,Outbound,55428,39542,367,209,200,Quarantine,False,Bypassed,POT6RP+xA)zG,Public,SHA-256
1454,187.102.164.180,87.169.131.85,ICMP,2011-04-22 07:08:24,Outbound,33498,35281,375,716,200,Allow,True,Bypassed,!qHf51jbY4PF,Highly Confidential,
1455,55.207.179.128,118.223.190.111,TCP,2012-05-08 10:28:24,Inbound,53286,45298,318,1404,200,Deny,True,Bypassed,5yYiwtYk(62j,Highly Confidential,RSA
1456,116.139.255.165,169.182.12.28,UDP,2022-11-29 17:53:23,Outbound,22232,55249,182,1039,200,Quarantine,True,Bypassed,@_*Jwupiz*0Q,Internal,RSA
1457,61.110.224.22,110.105.152.162,ICMP,2021-03-24 00:47:41,Outbound,6329,56336,432,889,200,Quarantine,False,Used,_2iAUChyX3Qp,Internal,
1458,144.185.49.92,3.50.219.127,UDP,2012-02-22 18:51:39,Outbound,65521,12313,192,309,200,Deny,True,Bypassed,$w2!wlRFp$jX,Internal,SHA-256
1459,166.121.229.167,74.130.171.134,ICMP,2015-11-17 21:26:06,Outbound,49489,12990,88,1210,200,Allow,True,Failed,R(cT@WRz!0kK,Internal,
